matchId,teamId,passes_total,passes_accurate,long_balls,final_third_entries,box_entries,wide_actions,defensive_duels,high_press_actions,set_pieces,shots_total,goals,avg_pass_distance_m,avg_forward_progress,league_code,pass_accuracy_pct,long_ball_pct,wide_action_pct,high_press_pct
2576032,3163,331,273,66,49,22,209,74,20,45,7,1,18.859235342934085,5.233766233766234,Italy,82.4773413897281,19.939577039274926,63.141993957703924,27.027027027027028
2576032,3176,633,554,96,87,44,418,72,20,42,13,2,19.13602081906686,2.7132796780684103,Italy,87.51974723538704,15.165876777251185,66.0347551342812,27.77777777777778
2576033,3194,443,356,80,60,29,275,66,27,51,13,1,19.873188669845064,2.3570536828963795,Italy,80.36117381489842,18.058690744920995,62.07674943566591,40.909090909090914
2576033,3219,372,296,53,48,26,242,55,12,41,9,0,18.886828105443662,4.104602510460251,Italy,79.56989247311827,14.24731182795699,65.05376344086021,21.818181818181817
2576034,3157,448,393,80,75,26,323,58,26,49,18,1,19.430014154879554,3.3375634517766497,Italy,87.72321428571429,17.857142857142858,72.09821428571429,44.827586206896555
2576034,3161,281,222,48,40,21,175,62,15,44,12,2,19.828268035659683,3.099673202614379,Italy,79.00355871886121,17.08185053380783,62.27758007117438,24.193548387096776
2576035,3159,597,535,98,109,31,405,57,26,41,15,1,19.387161544553,1.545267489711934,Italy,89.61474036850922,16.415410385259634,67.8391959798995,45.614035087719294
2576035,3162,399,339,59,48,17,246,60,17,37,8,1,17.80439133125528,3.738031914893617,Italy,84.9624060150376,14.786967418546364,61.65413533834586,28.333333333333332
2576036,3158,521,435,90,62,25,335,61,20,41,9,0,19.619906216520018,1.5952941176470588,Italy,83.49328214971209,17.274472168905948,64.29942418426103,32.78688524590164
2576036,3187,655,582,83,83,27,503,72,20,40,16,1,16.771176156202607,3.1856710393541876,Italy,88.85496183206106,12.67175572519084,76.79389312977099,27.77777777777778
2576037,3164,468,390,77,68,33,341,89,19,46,11,3,18.666839207757857,3.1720818291215402,Italy,83.33333333333334,16.45299145299145,72.86324786324786,21.34831460674157
2576037,3172,522,451,89,57,57,389,71,17,41,20,1,18.016001534682896,3.382483370288248,Italy,86.39846743295018,17.049808429118773,74.52107279693486,23.943661971830984
2576038,3165,377,298,58,50,31,258,63,14,44,10,0,18.034908649650976,3.6950354609929077,Italy,79.04509283819628,15.384615384615385,68.43501326259947,22.22222222222222
2576038,3315,397,312,83,64,32,284,65,21,46,16,0,21.040829964503043,2.405442176870748,Italy,78.58942065491183,20.906801007556673,71.53652392947103,32.30769230769231
2576039,3166,313,244,66,53,18,222,76,14,46,5,0,18.54603828367266,4.095168374816984,Italy,77.95527156549521,21.08626198083067,70.92651757188499,18.421052631578945
2576039,3172,562,482,107,83,38,392,66,29,47,15,1,20.099799551463153,2.079607415485278,Italy,85.76512455516014,19.03914590747331,69.7508896797153,43.93939393939394
2576040,3176,471,401,74,62,36,315,96,28,40,13,2,17.81727190937598,3.863109048723898,Italy,85.13800424628451,15.711252653927813,66.87898089171973,29.166666666666668
2576040,3219,465,378,71,62,22,302,84,30,48,7,0,17.271447361713143,2.733490566037736,Italy,81.29032258064515,15.268817204301074,64.94623655913978,35.714285714285715
2576041,3165,535,455,84,59,46,327,57,24,34,21,2,20.423828731351907,1.0846432889963724,Italy,85.04672897196261,15.700934579439252,61.12149532710281,42.10526315789473
2576041,3194,341,264,71,47,22,239,41,14,43,9,1,20.803379731130953,3.160436137071651,Italy,77.41935483870968,20.821114369501466,70.08797653958945,34.146341463414636
2576042,3162,527,464,75,62,27,364,44,19,45,9,2,18.41723892387796,2.598997493734336,Italy,88.04554079696395,14.231499051233396,69.07020872865274,43.18181818181818
2576042,3173,460,401,79,66,29,336,65,35,36,12,0,18.469773603288306,2.7155499367888747,Italy,87.17391304347825,17.17391304347826,73.04347826086956,53.84615384615385
2576043,3157,413,354,83,68,31,308,60,18,53,16,0,20.48189229798261,2.2908163265306123,Italy,85.71428571428571,20.09685230024213,74.57627118644068,30.0
2576043,3193,384,324,67,55,22,269,86,18,41,10,0,19.217201084278013,2.967741935483871,Italy,84.375,17.447916666666664,70.05208333333334,20.930232558139537
2576044,3161,397,336,50,31,17,254,72,15,42,11,0,18.890952645562212,3.367688022284123,Italy,84.63476070528966,12.594458438287154,63.97984886649874,20.833333333333336
2576044,3187,700,631,95,111,41,537,68,31,37,13,0,19.19727749818266,1.43202416918429,Italy,90.14285714285715,13.571428571428571,76.71428571428571,45.588235294117645
2576045,3164,759,692,68,62,16,439,47,23,40,5,4,17.90508579599118,1.6984585741811176,Italy,91.17259552042161,8.959156785243742,57.839262187088266,48.93617021276596
2576045,3197,345,283,62,37,25,232,59,23,28,7,0,17.71194314308817,3.7030497592295344,Italy,82.02898550724638,17.971014492753625,67.2463768115942,38.983050847457626
2576046,3204,357,283,89,61,29,241,71,14,62,15,0,21.39130132536163,1.9796806966618288,Italy,79.27170868347339,24.92997198879552,67.50700280112045,19.718309859154928
2576046,3315,338,283,64,59,22,238,55,24,48,12,1,18.63457059780131,4.739803094233474,Italy,83.72781065088756,18.93491124260355,70.41420118343196,43.63636363636363
2576047,3158,465,375,116,59,25,360,76,20,69,13,0,19.43268469593344,4.7032967032967035,Italy,80.64516129032258,24.946236559139784,77.41935483870968,26.31578947368421
2576047,3185,263,189,47,42,23,190,88,43,50,5,0,18.142851796351597,4.635093167701863,Italy,71.86311787072243,17.870722433460077,72.24334600760456,48.86363636363637
2576048,3159,317,262,54,43,16,217,37,9,50,11,5,19.45238925035165,3.1833616298811545,Italy,82.64984227129337,17.034700315457414,68.45425867507886,24.324324324324326
2576048,3163,435,379,65,61,28,294,57,27,44,11,2,18.86454543789866,1.5218579234972678,Italy,87.1264367816092,14.942528735632186,67.58620689655173,47.368421052631575
2576049,3172,648,577,97,104,57,451,64,29,40,23,3,19.12195737894932,1.731827111984283,Italy,89.0432098765432,14.969135802469136,69.59876543209876,45.3125
2576049,3194,336,270,66,44,10,218,76,24,43,10,0,19.542402353408733,3.155937052932761,Italy,80.35714285714286,19.642857142857142,64.88095238095238,31.57894736842105
2576050,3162,509,445,84,67,33,300,61,20,35,12,2,19.318595426864356,4.44270205066345,Italy,87.42632612966601,16.50294695481336,58.93909626719057,32.78688524590164
2576050,3166,493,435,54,72,34,317,64,34,47,7,0,18.44084644650195,3.211320754716981,Italy,88.23529411764706,10.953346855983773,64.3002028397566,53.125
2576051,3173,385,314,70,69,22,279,66,31,46,11,2,18.990815003739062,2.497986577181208,Italy,81.55844155844156,18.181818181818183,72.46753246753246,46.96969696969697
2576051,3219,584,495,104,69,21,372,72,14,56,6,0,19.391806211808618,3.301282051282051,Italy,84.76027397260275,17.80821917808219,63.6986301369863,19.444444444444446
2576052,3157,601,533,74,86,33,391,56,25,29,17,3,17.594274749487198,3.0888407367280606,Italy,88.6855241264559,12.312811980033278,65.05823627287853,44.642857142857146
2576052,3165,416,351,74,48,20,265,52,4,43,10,1,19.507074463634503,2.633879781420765,Italy,84.375,17.78846153846154,63.70192307692307,7.6923076923076925
2576053,3176,395,328,73,60,21,270,94,25,43,16,2,17.889949317201427,1.0654088050314465,Italy,83.0379746835443,18.48101265822785,68.35443037974683,26.595744680851062
2576053,3185,427,363,46,48,17,280,77,29,65,5,0,16.245616341755543,2.1944444444444446,Italy,85.01170960187353,10.772833723653395,65.57377049180327,37.66233766233766
2576054,3187,866,791,114,121,34,560,29,11,43,17,1,18.559698596854187,2.7131782945736433,Italy,91.33949191685913,13.163972286374134,64.66512702078522,37.93103448275862
2576054,3193,371,296,75,46,18,253,73,10,33,7,2,21.467300560997927,3.588785046728972,Italy,79.78436657681941,20.21563342318059,68.19407008086253,13.698630136986301
2576055,3161,490,402,74,38,26,355,60,14,58,23,3,19.71971610770283,0.7036599763872491,Italy,82.0408163265306,15.10204081632653,72.44897959183673,23.333333333333332
2576055,3164,461,376,61,57,35,296,60,28,44,11,2,17.33052843920544,3.1406649616368285,Italy,81.56182212581345,13.232104121475055,64.20824295010846,46.666666666666664
2576056,3159,724,640,93,77,46,507,46,29,40,13,3,18.052371840558116,1.197845249755142,Italy,88.39779005524862,12.845303867403315,70.02762430939227,63.04347826086957
2576056,3204,314,264,46,47,11,210,55,16,37,5,1,17.32647246404866,3.7752808988764044,Italy,84.07643312101911,14.64968152866242,66.87898089171973,29.09090909090909
2576057,3158,686,620,101,86,41,489,41,23,46,17,0,19.136089181050483,0.8349056603773585,Italy,90.37900874635568,14.723032069970845,71.28279883381924,56.09756097560976
2576057,3197,263,193,50,37,15,179,95,11,30,3,0,18.383831649048897,3.4351395730706074,Italy,73.38403041825094,19.011406844106464,68.06083650190115,11.578947368421053
2576058,3163,275,214,50,31,16,208,78,17,48,8,1,17.718196483188656,4.662202380952381,Italy,77.81818181818181,18.181818181818183,75.63636363636364,21.794871794871796
2576058,3315,588,489,95,83,27,378,51,22,62,10,0,18.381106573157275,2.439442658092176,Italy,83.16326530612244,16.156462585034014,64.28571428571429,43.13725490196079
2576059,3162,591,529,62,89,30,425,60,23,40,10,5,18.53396243833874,2.3511904761904763,Italy,89.5093062605753,10.490693739424705,71.91201353637902,38.333333333333336
2576059,3219,558,502,63,66,23,345,47,17,19,18,1,18.677049828643177,1.676575505350773,Italy,89.96415770609319,11.29032258064516,61.82795698924731,36.17021276595745
2576060,3176,478,382,89,74,44,329,50,23,52,15,1,19.62841999991179,4.585812356979405,Italy,79.9163179916318,18.619246861924683,68.82845188284519,46.0
2576060,3197,209,141,51,51,18,162,79,22,49,10,2,21.351029496254448,5.1506410256410255,Italy,67.46411483253588,24.401913875598087,77.51196172248804,27.848101265822784
2576061,3161,540,463,49,68,40,353,62,21,44,15,2,16.44429922988256,3.4546485260770976,Italy,85.74074074074073,9.074074074074074,65.37037037037037,33.87096774193548
2576061,3194,359,298,76,44,29,266,56,19,45,9,0,20.162300863669355,3.2693935119887163,Italy,83.008356545961,21.16991643454039,74.09470752089136,33.92857142857143
2576062,3157,507,427,89,76,34,344,86,53,36,12,0,18.779835236948657,1.6914016489988222,Italy,84.22090729783037,17.554240631163708,67.85009861932939,61.627906976744185
2576062,3159,436,360,65,50,22,322,50,12,49,8,2,17.34378874919676,4.022636484687084,Italy,82.56880733944955,14.908256880733944,73.85321100917432,24.0
2576063,3187,778,698,68,102,44,575,57,33,39,22,2,17.021357842480636,0.21378708551483422,Italy,89.7172236503856,8.740359897172237,73.90745501285348,57.89473684210527
2576063,3315,262,198,70,40,11,196,65,23,47,5,1,20.563809927692645,2.699825479930192,Italy,75.57251908396947,26.717557251908396,74.80916030534351,35.38461538461539
2576064,3158,467,385,71,81,41,255,54,19,43,15,1,18.87586420417586,2.51965601965602,Italy,82.44111349036403,15.203426124197003,54.603854389721626,35.18518518518518
2576064,3166,446,363,81,52,23,317,87,18,44,9,0,18.263177879521844,4.128451380552221,Italy,81.39013452914799,18.161434977578477,71.0762331838565,20.689655172413794
2576065,3164,461,380,72,52,33,270,46,14,48,14,3,19.433074250296357,1.7007978723404256,Italy,82.4295010845987,15.61822125813449,58.56832971800434,30.434782608695656
2576065,3165,398,319,83,50,38,277,61,15,39,13,1,19.064492868273415,3.5654520917678814,Italy,80.15075376884423,20.85427135678392,69.59798994974874,24.59016393442623
2576066,3193,508,441,61,76,32,335,53,16,44,11,0,18.46452888076746,3.786790266512167,Italy,86.81102362204724,12.007874015748031,65.94488188976378,30.18867924528302
2576066,3204,257,208,50,46,17,166,43,14,53,7,1,19.773189030412915,4.9197207678883075,Italy,80.93385214007782,19.45525291828794,64.59143968871595,32.55813953488372
2576067,3173,367,302,82,64,24,247,96,29,49,8,1,19.5824430121533,2.8243430152143847,Italy,82.28882833787466,22.3433242506812,67.30245231607628,30.208333333333332
2576067,3185,434,367,70,50,35,305,41,9,48,17,2,19.634804870059718,1.5,Italy,84.56221198156682,16.129032258064516,70.27649769585254,21.951219512195124
2576068,3163,271,214,45,39,17,194,78,14,61,6,1,16.900629420156477,3.607669616519174,Italy,78.96678966789668,16.605166051660518,71.58671586715867,17.94871794871795
2576068,3172,526,448,76,68,20,399,94,25,55,5,1,17.30664162157315,3.3693599160545644,Italy,85.17110266159695,14.44866920152091,75.8555133079848,26.595744680851062
2576069,3172,471,391,68,57,27,327,71,21,38,9,1,18.496445966457586,3.205596107055961,Italy,83.01486199575372,14.437367303609342,69.42675159235668,29.577464788732392
2576069,3204,355,290,86,58,15,252,61,18,51,9,1,19.79581073631988,4.767751479289941,Italy,81.69014084507043,24.225352112676056,70.98591549295776,29.508196721311474
2576070,3166,531,444,106,88,33,376,55,16,47,10,0,19.764317626888797,2.813747228381375,Italy,83.61581920903954,19.962335216572505,70.80979284369114,29.09090909090909
2576070,3197,253,183,53,49,16,186,61,18,40,8,2,19.067396869680394,4.696825396825397,Italy,72.33201581027669,20.948616600790515,73.51778656126481,29.508196721311474
2576071,3173,511,430,88,88,47,308,41,17,57,18,2,20.648836788047497,2.22508398656215,Italy,84.14872798434442,17.22113502935421,60.273972602739725,41.46341463414634
2576071,3194,287,203,58,53,14,210,70,12,51,8,1,19.589695193050193,4.194277108433735,Italy,70.73170731707317,20.209059233449477,73.17073170731707,17.142857142857142
2576072,3165,275,200,59,36,14,198,45,13,52,3,0,20.509737790892906,6.043478260869565,Italy,72.72727272727273,21.454545454545453,72.0,28.888888888888886
2576072,3187,828,734,86,109,45,593,40,11,52,17,0,16.386274838141045,3.568141592920354,Italy,88.64734299516908,10.38647342995169,71.61835748792271,27.500000000000004
2576073,3158,379,310,61,49,19,231,56,20,55,18,4,18.245574096533083,3.3968253968253967,Italy,81.79419525065963,16.094986807387862,60.94986807387863,35.714285714285715
2576073,3176,351,282,54,50,32,260,80,16,49,18,2,19.260314444304903,1.9603399433427762,Italy,80.34188034188034,15.384615384615385,74.07407407407408,20.0
2576074,3164,387,323,55,51,23,255,68,19,67,10,2,17.934346149521495,4.145502645502646,Italy,83.4625322997416,14.21188630490956,65.89147286821705,27.941176470588236
2576074,3193,391,323,88,60,27,279,89,28,39,13,0,20.39239568352874,2.4961340206185567,Italy,82.6086956521739,22.506393861892583,71.35549872122762,31.46067415730337
2576075,3161,465,386,69,49,34,298,63,19,50,22,1,19.43788009552472,0.6817102137767221,Italy,83.01075268817203,14.838709677419354,64.08602150537635,30.158730158730158
2576075,3185,404,338,75,43,23,297,77,30,41,8,1,18.665428522361683,3.023407022106632,Italy,83.66336633663366,18.564356435643564,73.51485148514851,38.961038961038966
2576076,3159,625,570,84,91,45,404,52,37,46,20,2,18.854183029456028,-0.08385744234800839,Italy,91.2,13.44,64.64,71.15384615384616
2576076,3219,308,249,46,29,5,212,80,5,43,2,0,18.8097222773208,1.4694533762057878,Italy,80.84415584415584,14.935064935064934,68.83116883116884,6.25
2576077,3162,476,403,81,75,22,310,64,13,35,11,2,18.394315715191343,3.0607940446650126,Italy,84.66386554621849,17.016806722689076,65.12605042016807,20.3125
2576077,3163,559,471,118,85,18,426,65,14,41,11,0,20.840770032351735,3.812790697674419,Italy,84.25760286225402,21.10912343470483,76.20751341681574,21.53846153846154
2576078,3157,440,351,67,64,32,277,62,19,58,13,2,17.94935385042049,5.0182926829268295,Italy,79.77272727272727,15.227272727272728,62.95454545454545,30.64516129032258
2576078,3315,342,259,76,63,30,253,64,20,50,7,0,20.49832643285595,3.5268505079825836,Italy,75.73099415204678,22.22222222222222,73.9766081871345,31.25
2576079,3219,400,334,73,44,24,268,65,22,49,10,1,19.257479830560076,2.650586701434159,Italy,83.5,18.25,67.0,33.84615384615385
2576079,3315,361,299,61,54,23,260,63,13,65,14,2,18.63060472620328,4.0854341736694675,Italy,82.82548476454294,16.897506925207757,72.02216066481995,20.634920634920633
2576080,3193,370,269,70,79,37,250,55,23,60,10,1,18.72128065228989,4.986146095717884,Italy,72.70270270270271,18.91891891891892,67.56756756756756,41.81818181818181
2576080,3197,530,421,105,85,32,365,79,25,46,11,0,19.530792957655255,3.153930131004367,Italy,79.43396226415095,19.81132075471698,68.86792452830188,31.645569620253166
2576081,3166,570,492,77,72,29,389,57,19,48,12,3,17.840406292177136,3.4924406047516197,Italy,86.31578947368422,13.508771929824562,68.24561403508773,33.33333333333333
2576081,3194,385,295,78,54,30,265,59,16,43,16,2,19.853599600610764,2.2409470752089136,Italy,76.62337662337663,20.259740259740262,68.83116883116884,27.11864406779661
2576082,3161,521,452,56,60,22,303,76,21,44,7,2,16.90411160226876,2.812064965197216,Italy,86.75623800383877,10.748560460652591,58.157389635316704,27.631578947368425
2576082,3172,483,412,76,58,17,381,63,24,47,8,0,17.76731596922298,3.3424317617866004,Italy,85.30020703933747,15.734989648033126,78.88198757763976,38.095238095238095
2576083,3157,608,523,92,69,23,413,46,16,43,11,1,18.581215419224524,2.449275362318841,Italy,86.01973684210526,15.131578947368421,67.92763157894737,34.78260869565217
2576083,3187,501,437,75,56,28,381,63,25,32,16,2,18.825829379250912,1.8616352201257862,Italy,87.2255489021956,14.97005988023952,76.04790419161677,39.682539682539684
2576084,3158,388,334,70,60,21,291,58,29,55,13,1,18.112124030655284,1.5560053981106612,Italy,86.08247422680412,18.04123711340206,75.0,50.0
2576084,3162,339,274,64,41,31,251,68,15,46,10,0,18.178662335087846,3.129124820659971,Italy,80.8259587020649,18.87905604719764,74.04129793510324,22.058823529411764
2576085,3159,545,478,92,64,26,394,75,38,30,16,1,18.926082572172117,2.9667738478027865,Italy,87.70642201834863,16.88073394495413,72.29357798165138,50.66666666666667
